,perturbation,n,r2,fid
501,HRC,364,0.9904993565918062,0.1215866912724266
502,EDC3,364,0.9899096998953886,0.23825731297704067
503,HAUS7,363,0.9881715395729318,0.3577943633863967
504,MAT2B,363,0.9892413939211183,0.24139107595119746
505,ZFHX2,363,0.9892451599340548,0.14367305579219014
506,ZSCAN5A,363,0.9889195477462657,0.12326508757594468
507,PSMG2,363,0.9901745569113555,0.09227744908546676
508,WRNIP1,363,0.99036885916381,0.15283339779962546
509,POP7,363,0.9886241598769078,0.5629191856054359
510,ZMAT2,363,0.9877054493990994,0.3714658186834132
511,SORBS3,362,0.9889731442086779,0.24375838438801445
512,UCP2,362,0.989959041528526,0.12358292887653555
513,ZBTB4,362,0.9881345006164443,0.3222978547910973
514,NFATC2IP,362,0.9904385285576736,0.19343647761843208
515,NUP214,362,0.987674693741141,0.29887561768919113
516,RCCD1,362,0.9856219143055605,0.34857560129851173
517,SCAMP2,362,0.9893747458458937,0.14581729592058146
518,ORC1,361,0.9876056523548074,0.5313832123934503
519,ZNF282,361,0.9909422521402476,0.17661640519765953
520,GPR68,361,0.9898767220369423,0.15087547047670746
521,RRAGC,361,0.9879481007586036,0.36721768569473134
522,RAD51D,361,0.9899372328409299,0.16927394562779696
523,ERN1,360,0.9880943091171812,0.2112738198686248
524,SNW1,360,0.9886198269943541,0.13984779593221042
525,NEDD4L,360,0.9907963683131462,0.14750126975060063
526,MVK,360,0.9863534699496347,0.222860034260691
527,PER3,359,0.9901562836189888,0.18066309434008687
528,EARS2,359,0.9881050473692627,0.23806947970995118
529,ZNF470,359,0.9905671575344415,0.17618069997978658
530,SLC35E1,359,0.9898067965400303,0.1923416165740619
531,SHROOM1,359,0.9900496283789252,0.124028866774621
532,ZNF506,359,0.9897910778830311,0.15790851611254375
533,PTP4A3,359,0.9901126948085472,0.14072095429889764
534,EMD,359,0.9898436608893372,0.17328621756707285
535,STK35,358,0.9896333022330416,0.14237539385679732
536,GPSM1,358,0.9892684510494434,0.15479218943928785
537,ETFB,358,0.9904392404271014,0.17562196566787236
538,STX8,358,0.9899281947045147,0.26245944755167194
539,MAPRE2,357,0.9891281005589552,0.1856258711448966
540,PLA2G10,357,0.989339994653347,0.13840023727559014
541,PAPOLG,357,0.9901752670132944,0.09745215679955699
542,MINDY2,357,0.9896150165664684,0.27536881124416546
543,FNBP4,356,0.9875335298121846,0.21702042811343425
544,NDUFB10,356,0.9872966681219928,0.37161004121844243
545,ZNF552,356,0.9885727455943869,0.19815270975075094
546,GAPDH,356,0.9868158338770089,0.21000357307886652
547,NINJ2,356,0.9895717135660823,0.1288909749381162
548,PKM,356,0.9893890410885825,0.22121559320029505
549,PYGB,356,0.9868349992997958,0.4433534038095477
550,TADA3,355,0.981793927108393,0.9793876682032909
551,RAVER1,355,0.9881652595326857,0.16336751369280123
552,MXI1,355,0.9905872584770884,0.13917179390019108
553,PYCR1,354,0.9896735884330057,0.18284313551340325
554,RNF123,354,0.9898970447154948,0.14027198167772958
555,MYD88,354,0.9897043783902628,0.09169163005195102
556,PRDM9,354,0.9892962231644977,0.11695362326674719
557,SATB2,354,0.9896293112294727,0.16943465182216855
558,TNNT1,354,0.9887443663924916,0.16271357711124956
559,ZDHHC6,353,0.990503732098007,0.13746074021398158
560,UNC119,353,0.9905066508803027,0.10358270950039028
561,PLOD3,353,0.9877977313629998,0.12076259287611713
562,ST3GAL2,353,0.9904589772360718,0.18746113255673436
563,SENP7,352,0.9899625344684465,0.1344438440804172
564,TMED2,352,0.9878420093758921,0.21321671642829365
565,YEATS2,352,0.9775790601269337,1.067199810403224
566,RMI1,352,0.9881338586861169,0.2570876791104624
567,PFKM,352,0.990268465856252,0.1305929319718775
568,MOCS2,352,0.990514389448393,0.10070016526570669
569,RNF8,351,0.9896233085648525,0.1711694954702221
570,SHOX2,351,0.9902545745308751,0.1215213410234881
571,POLD4,351,0.9897915459435622,0.22289000815252713
572,RNF139,351,0.9898261647227815,0.12149187054704491
573,USP2,351,0.9911479993258447,0.15783639591677812
574,IRF5,351,0.98870181278248,0.2025205994117396
575,SLC39A10,351,0.9886707201130175,0.19384816762870116
576,UPF2,350,0.9739780020238904,0.4066755319404951
577,ETS1,350,0.9882983637535221,0.3939174602726183
578,SPRTN,350,0.9905444817959008,0.17334781008006317
579,ZNF436,350,0.9892410754693481,0.15142073672943113
580,PCF11,350,0.9877288026749319,0.20891265099681888
581,EXOC1,350,0.9862135629369465,0.43338953088893994
582,UNC45A,350,0.990016317449234,0.17225671541758736
583,PWWP2B,350,0.9905829150152774,0.13793518659391957
584,ZNF281,350,0.9860109280489735,0.31786825203950286
585,TDP2,350,0.9895715570421364,0.22027518396531143
586,RASGRP2,349,0.9882094514469484,0.19048165291356156
587,KRTAP4-2,349,0.9893237138955842,0.16144426890075358
588,ELOVL1,349,0.9893193235823526,0.197467638806744
589,RAB1A,349,0.9890582450165923,0.36757757944156566
590,SOD2,349,0.9892283361120673,0.3512892770204541
591,POU2F3,349,0.9906420444732811,0.18516696673087552
592,OPLAH,348,0.9890694867749532,0.1953645062053848
593,LTB4R2,348,0.9907768511387953,0.1448840079481002
594,PTP4A1,348,0.9866712409615241,0.3347534301103501
595,RNF216,348,0.9897799686359091,0.15368515478963118
596,METTL9,348,0.9898043600212881,0.06685414043320215
597,MOB3B,348,0.9893774868819571,0.2186820786272694
598,MARK2,348,0.9901673634495902,0.17813393926539867
599,MKX,347,0.9906827384709173,0.10215565736791277
600,SEL1L,347,0.9856100112886563,0.2235266821734374
601,IMPDH1,347,0.9887651942705731,0.16727243979984507
602,ZNF674,347,0.989725561994935,0.15091171521182467
603,SGPP1,347,0.9900440615808253,0.1773011246580687
604,NSD3,347,0.9891674994944101,0.11970297860681
605,SNUPN,347,0.988033793390703,0.2030073387927711
606,GMPPB,346,0.9876910320507245,0.1544102971279262
607,STK25,346,0.990254947337173,0.25687555538325846
608,MRPL36,346,0.981298935979859,1.0185174245396897
609,GABBR1,346,0.9903019945935916,0.12303025164643167
610,FAM222B,346,0.9900991321276301,0.15064866649660758
611,MEX3C,346,0.9906033571783684,0.1392864212110414
612,SETD5,346,0.983638133175086,0.7961850279910507
613,HNF4A,346,0.9894370915233026,0.15457054364465606
614,SRPK1,346,0.9897659338394187,0.14855985086822088
615,NUP98,345,0.9882691086087637,0.17701086919946896
616,PTMA,345,0.9800457271603586,0.25917363153464557
617,MAEA,345,0.988163110950884,0.13519010833607226
618,GLRX3,345,0.9843438921763005,0.2549747080713143
619,NANP,345,0.9901545004454656,0.14831305704522713
620,R3HDM1,345,0.9882214219214389,0.19069845868279245
621,LSM5,345,0.9828569240330711,0.5614778477663886
622,TM9SF1,345,0.99014712086301,0.14527650100145273
623,MXRA7,344,0.9879954702499345,0.09412273997781284
624,PIGT,344,0.9888641917012299,0.12074625718516074
625,NQO1,344,0.989749374893022,0.12634949623267389
626,FBXL12,344,0.9900871571559567,0.19899218735779733
627,STIL,344,0.9879542991424499,0.19055114238757476
628,DRAM1,344,0.9902560732708855,0.13449451916648947
629,MYL12A,344,0.9888093154173896,0.16373309749657317
630,TNK2,344,0.9899682322014975,0.15989555635038855
631,XRCC2,343,0.9895907824061428,0.16525691544559606
632,HECTD1,343,0.989141268908773,0.13723707794196116
633,XPR1,343,0.9893104044568217,0.21679776491742508
634,ZNF492,343,0.9903547639412412,0.14179642751863852
635,SOX4,343,0.9905567782101484,0.21088435275756723
636,SS18L2,343,0.9881134135207582,0.3405319156197386
637,HCRTR1,343,0.9896335984689166,0.10984829048148015
638,ZNF292,342,0.9853120323939576,0.4313855850983117
639,TCF19,342,0.9889857120572871,0.22156757654894044
640,MXD3,342,0.9898634208593338,0.18886342156688407
641,PAGE1,341,0.9892910279612898,0.1349000626481871
642,IRF3,341,0.9898812274338018,0.1756005007293613
643,KLHL36,341,0.9895860029062932,0.14364182183599183
644,PAXX,341,0.9895490018244419,0.13275151976898414
645,SMAD1,341,0.9897806627007488,0.1462040882900304
646,RGS10,341,0.9897582057725917,0.1593906686390838
647,SMARCD1,341,0.9877899349282228,0.2168679543375589
648,EFNA3,340,0.9890185463387847,0.18809675118748892
649,ZFP42,340,0.989683249016806,0.1325711954298754
650,USP5,340,0.9883755627388682,0.30588861089904107
651,RGL2,340,0.9897377435396932,0.1837417490794504
652,GRHPR,340,0.9902295069362106,0.11084856728510495
653,TEFM,340,0.9734895688501545,0.8959921809585527
654,NDUFC1,340,0.9884731792453887,0.2517291796115675
655,FUT8,340,0.9893520906401022,0.14696011464829617
656,SRRM2,340,0.9814873333943565,0.45970350970570273
657,GLT8D1,340,0.9899144033202545,0.14452074638855628
658,ZNF709,340,0.9900774865786125,0.11556052882023593
659,MFN2,339,0.9887494649653411,0.22301024692072602
660,PROX1,339,0.9901847713123938,0.20220252736264221
661,VEGFB,339,0.9901112366141565,0.17091393624237483
662,NDUFB8,339,0.9873746290310061,0.39068395560834723
663,PPARGC1B,339,0.9885956856223183,0.14576745643051225
664,FNDC3A,339,0.9908330417225657,0.10237308908834741
665,ERC1,339,0.9906632321862896,0.18052670018707317
666,RNF19B,339,0.990197364510609,0.18592861924155812
667,PIP4P2,338,0.9899585346481378,0.1741083013384781
668,IGFBP4,338,0.9893105424456807,0.26335133072708317
669,FAM83D,338,0.9899003784788389,0.14129453700253336
670,UBR7,338,0.9906603052162722,0.1334501565761652
671,PTBP3,337,0.9889950663150666,0.11456331224358607
672,DVL3,337,0.9877871745178364,0.24469158601595886
673,TBC1D22A,337,0.9895795931907941,0.11744361803776115
674,VPS18,336,0.9898518065969095,0.17156047177012823
675,MRPL20,336,0.9831744084867827,0.5053018576154678
676,ZNF20,336,0.9894223674005744,0.19406373212692607
677,GCSH,336,0.9885760135384397,0.36580881407006594
678,QDPR,336,0.989143865665305,0.21059141171222429
679,NAGK,336,0.9884728174903312,0.15274391538315513
680,PAX3,336,0.990147865049726,0.1165128903699042
681,ZNF30,336,0.9899131448430638,0.10633286412546283
682,ZFHX3,336,0.9905917827266424,0.18842063424834166
683,PNRC1,336,0.989638026549327,0.16143158043780836
684,MTHFR,336,0.9895461002635274,0.1818483317563242
685,SCNM1,336,0.9902653566392121,0.144528664716276
686,PIK3R2,335,0.9898672288417387,0.16265062214613657
687,SPRYD3,335,0.9896175243608226,0.15295194773369225
688,ZNF821,335,0.9895174432498781,0.2153203102410206
689,SH3GL3,335,0.9891462991087434,0.1324526207847896
690,PAM,335,0.9900388340931049,0.15529510227633025
691,F2RL3,335,0.9896011468326343,0.2157792288145295
692,POLR2D,335,0.9862093949846913,0.22946194670675268
693,ZNF746,335,0.9901930111678713,0.28070014364136675
694,KLF11,334,0.9897099232939406,0.17655586957980418
695,MAP4K4,334,0.9902159540361908,0.13172439759110688
696,FUNDC1,334,0.9890459299078701,0.1815723575238426
697,PKIG,334,0.9909154002994481,0.15837522417024985
698,MON2,334,0.989705796403039,0.21392235031567708
699,TARBP1,334,0.9888525755084733,0.142866344364748
700,MEPCE,334,0.9901826648243659,0.14515206256358582
701,SF3B3,334,0.989708540652611,0.2371732964193196
702,VPS13D,333,0.9848552330288026,0.46898542780174246
703,SH2D2A,333,0.9901054146671077,0.16601794478265042
704,LST1,333,0.9902367697534031,0.18504888348915927
705,NDUFA6,333,0.9872459477195644,0.3257292409307482
706,FBXW11,333,0.9881118282260231,0.21463580843640173
707,PACS1,333,0.99001712232075,0.12267557864840484
708,SLC35D1,333,0.9898202427385266,0.21592511849274132
709,ZNF672,333,0.989494912472001,0.27314586093267046
710,TRIB2,333,0.9890500199018512,0.376619375408648
711,SCAP,333,0.9843952165224059,0.5266796528898166
712,IST1,333,0.9895019010488523,0.27411301954984957
713,ZSCAN9,333,0.989644314735673,0.13958190213735477
714,OXCT1,333,0.9861880332884471,0.3332355089832859
715,HOXB5,333,0.9891039125826178,0.2076905719364408
716,LHX3,332,0.9900297339826206,0.17654344703467117
717,ZNF263,332,0.9901023888057304,0.1380895119160357
718,SENP3,332,0.9895424122867812,0.292602059336982
719,NOSTRIN,332,0.9897308090540985,0.13206887824311941
720,NSMCE2,331,0.9903847746737489,0.19488624036121038
721,MLLT3,331,0.9902602393490045,0.26820356526235045
722,RPS6KA1,331,0.9907175213162371,0.15189963191911637
723,POU4F3,331,0.9900016774424889,0.2073623557709805
724,SESN2,331,0.9880266951811926,0.18333525303095222
725,ZNF23,331,0.9878882922474679,0.3546667392723357
726,ZNF816,330,0.9894553647915992,0.17472815434876487
727,STAU2,330,0.9891335514628051,0.1590362428192691
728,GRTP1,330,0.9912261230313371,0.2277425551040526
729,TLX1,330,0.9888294394192413,0.17302817476845078
730,EGLN2,330,0.9895613439405009,0.21991970243492176
731,KLF9,330,0.9897145261521179,0.11675025478766088
732,SNX12,330,0.988992121352845,0.19825910317508288
733,WAC,330,0.9877364037278219,0.26757728309689455
734,NUDT6,329,0.9908905991984925,0.11020853438124334
735,HDLBP,329,0.9892385684734157,0.1130386956390268
736,ESAM,329,0.990472978631031,0.21856847172254312
737,PHF12,329,0.985664388147734,0.18518462169240557
738,TFCP2,329,0.9896994813862395,0.1207859850654085
739,LMF2,329,0.9895704559625237,0.1485070349311286
740,ESYT1,329,0.9884744584625257,0.13570292946179485
741,GFOD1,329,0.9893205794524448,0.16436664888063746
742,FAM210B,329,0.9895679817482783,0.1347092287149234
743,TXNRD2,329,0.9899975131710109,0.11149898208713793
744,FAM241A,328,0.9879813285697892,0.27000905187096436
745,GLI4,328,0.9894430720050483,0.12168780078204833
746,GATA2,328,0.9898886551029883,0.13995451231978606
747,RBPMS2,328,0.9904504892044521,0.254255290763437
748,ZFHX4,328,0.9899856890694665,0.18247235496166248
749,TSR1,328,0.9872383282402226,0.46621333675639676
750,SEC11A,328,0.9888447902707953,0.12602568229119804
751,ZNF385A,327,0.9892207094511186,0.2581324074674356
752,ENGASE,327,0.99016781055703,0.22364327243693616
753,PLAGL1,327,0.9887647428802849,0.17865836871969343
754,MYLK3,327,0.9904167297855264,0.18634881686730864
755,FLNA,327,0.9906492201374246,0.1952891349979815
756,SP6,327,0.9898325216558868,0.149244393445505
757,LYRM1,327,0.9902376150638703,0.1234301994926188
758,PRDM8,326,0.9858849775808312,0.492219904337567
759,IK,326,0.98724370513683,0.20874926412257366
760,DTNBP1,326,0.9904639790352421,0.17648657423512937
761,POLG2,326,0.9816997540421926,0.6272212316809913
762,FIGLA,326,0.9859796038607355,0.28866431996663344
763,LCE1E,325,0.9894669055327138,0.11609555752655076
764,RNF187,325,0.9896027993160466,0.16103418387602808
765,RHBDD1,325,0.9902199008677702,0.22284756299871944
766,GCLC,325,0.9803758322891765,0.23465382362749487
767,NRL,325,0.989050937964134,0.15505185460017756
768,KDM2B,324,0.9888656648108081,0.2402686014875144
769,TIMM8B,324,0.9902618269543787,0.1500439437332819
770,PCGF5,324,0.990062145740616,0.2476265902385073
771,ID2,324,0.9891917201724377,0.16791422689649238
772,TRRAP,324,0.9508067021640294,2.3533941547877983
773,MCFD2,324,0.9898723106236164,0.1614007597110234
774,PDCD10,324,0.9885357181348726,0.16822876591303526
775,METTL3,324,0.9825477297987848,0.40298269772857154
776,PANK4,323,0.9889837780595638,0.17552231875257185
777,ZNF565,323,0.9895322531498546,0.17937156534957666
778,SDCBP,323,0.9897073038096416,0.19007747427673216
779,GLI3,323,0.9901672065392214,0.17252123647622142
780,PIP5K1C,323,0.9897764058820546,0.16211325378952068
781,SRP9,323,0.973407488375605,0.7505004496347905
782,ZKSCAN1,322,0.9891030450908644,0.15179597577457216
783,LSM10,322,0.9742736296301598,1.2498509738938548
784,ZFYVE28,322,0.9893638696680007,0.207890815836981
785,DYNLT1,322,0.9900231464505935,0.15905771497458154
786,GTF3C4,322,0.9892408829478375,0.13493704879234159
787,THAP10,322,0.9890894916842404,0.11685144447058349
788,MIF4GD,322,0.988753321286383,0.09117419312968345
789,TBC1D20,322,0.9895578212446241,0.18628493940783386
790,HOXD12,322,0.9886947434119454,0.154943893265731
791,SLC30A1,322,0.9798832774862758,0.21364907076826434
792,NF2,321,0.9908414336443262,0.13313581815984854
793,MRPL1,321,0.9871663786484695,0.3321358240214405
794,ZNF317,321,0.9844547679046869,0.2424205783704192
795,GPX4,321,0.9894118548237985,0.15505673659171748
796,RHOT1,321,0.9892512283407485,0.16205326533900433
797,TEF,320,0.9897510267221227,0.16059919961408298
798,RPA1,320,0.9883475902569895,0.2210169829148274
799,PSMG1,320,0.9889147135969835,0.18354924915287185
800,NFKB1,320,0.9884660694096435,0.2320734383070402
801,GTPBP2,320,0.9902683846284673,0.1905950816477162
802,ENTPD4,320,0.9887665210153983,0.21632194330842225
803,MRPS35,320,0.9799301724493001,1.0597206375904182
804,NCOA4,320,0.9901135439967662,0.09947454270719724
805,RABGAP1,320,0.9900959051094631,0.19761091311509205
806,PURA,320,0.9894813172173759,0.2426811108079594
807,FLII,319,0.9882538421398427,0.38349700795113506
808,IRF2BPL,319,0.9894091785155845,0.20060575785581491
809,SMAD2,319,0.9904607652904847,0.21942976889715382
810,HOXB6,319,0.9899956251170449,0.28451498471239134
811,FHL3,319,0.9897406746688586,0.17364925652902308
812,SRM,319,0.9846210721526912,0.307331702039253
813,TRIP6,319,0.9884491558968643,0.2238002295348398
814,RARG,319,0.9891748702198698,0.14909194462234154
815,MYO1D,319,0.9902560498395082,0.07942864739771416
816,FEN1,319,0.9880594533420591,0.22589576878580075
817,PAX4,319,0.9895747896885176,0.21741643277385236
818,RAB11A,319,0.9898570593451059,0.22376598682605753
819,TMEM150A,318,0.9902543182709023,0.09542432126755607
820,SETDB1,318,0.9746747650696682,0.44964184788048733
821,SNX9,318,0.9900328293271975,0.17331705521492147
822,INTU,318,0.9903561767315685,0.17443369442881007
823,PIAS1,318,0.985783531059232,0.26839964216017265
824,DOLK,318,0.9838937000134638,0.6994638230037573
825,EGLN1,318,0.989698298522559,0.13069619808250543
826,FAT1,318,0.9897533090450567,0.24019777061777603
827,ZNF302,318,0.9893916704453245,0.1425361479020797
828,SCAND1,317,0.9899281557151726,0.17518007388696688
829,TMPO,317,0.98965933034507,0.19594068668999043
830,TFDP1,317,0.977864410701787,0.7453569079398896
831,MMGT1,317,0.9882518205579444,0.18161807060248591
832,ZBTB17,317,0.9837580441385448,0.26871489395021264
833,SRGN,317,0.9906422983188025,0.09689368380600705
834,FXYD5,317,0.9904472170504143,0.16251950246443414
835,RNF145,317,0.9894963647709908,0.3053129786095461
836,TOE1,317,0.9850981395764626,0.14566817537021315
837,PDIA5,317,0.9897316015572049,0.224349373898729
838,ELP5,316,0.9840721433575974,0.6988899758323175
839,INSIG2,316,0.9901497010847276,0.15817482223151558
840,NR2E3,316,0.9900990905884793,0.2167311735468509
841,PDHA1,316,0.9888809337368993,0.25844491374385115
842,FASTKD5,316,0.9796523924318644,0.9763789230679674
843,SARS2,316,0.9850567643059079,0.48381109893710494
844,REPIN1,316,0.9887670856004643,0.16393965314626513
845,SUOX,316,0.9893135377054503,0.16197345734394553
846,LCE1C,316,0.9906090403017622,0.11270440335548315
847,IRAK1,316,0.9906101599445658,0.16045342427476506
848,MTCH2,316,0.9891624821584303,0.26725816561856597
849,SOHLH2,316,0.9901536607275789,0.18305941827507333
850,PLCD3,315,0.988425370464332,0.14340058530527422
851,OXNAD1,315,0.9902730496640796,0.29233088664005535
852,PKIB,315,0.9907776280171807,0.19967094728567325
853,SLC30A5,315,0.9903001394107065,0.13290225663843103
854,N4BP2,315,0.9897740572339189,0.1143660022723072
855,PPP1R15B,315,0.988036414376126,0.2744892462712958
856,MMP15,315,0.9871559565043705,0.21820797453026763
857,POU3F1,315,0.9848048474666451,0.3932209651283731
858,SF3A2,315,0.9890463566074961,0.16539282085127027
859,OLA1,315,0.9886715817871866,0.17946867652671195
860,FAM8A1,315,0.9899415992470394,0.18730419378046115
861,EMILIN2,315,0.9900827078307917,0.15703092621742165
862,LAMP1,315,0.9899531932835639,0.2498133004853038
863,FANCG,314,0.9892233659455637,0.17509854691725657
864,MFGE8,314,0.9897803785312136,0.1590548176060267
865,ETV3,314,0.990100430113517,0.1350974556906337
866,MEX3A,314,0.9875795161453748,0.20438766861182422
867,GGCT,314,0.9896219982346983,0.07504304497939174
868,HIVEP2,314,0.9887223311974239,0.2860269758850027
869,TMED10,314,0.9872137710080859,0.12232557156535151
870,NUB1,314,0.9851112357819312,0.2245705986254496
871,SLC39A13,314,0.9896288267383663,0.0990598558480773
872,TBCA,314,0.9877843742808468,0.2569071317872531
873,RPL26L1,314,0.9883778248684383,0.19104733701615118
874,ORC3,314,0.9886563098397506,0.3022187890772585
875,FEV,313,0.9893649462553356,0.1469824338578043
876,RNF141,313,0.9898849394556645,0.11400514727207245
877,ZNF479,313,0.9884835994589382,0.15511098864303463
878,PNISR,313,0.9849001322801377,0.6716108002662118
879,ZNF790,313,0.9900664682510216,0.08201633383649742
880,SSRP1,313,0.9717413589329953,1.156549247300477
881,NES,313,0.9903839324868471,0.19464546130079619
882,LIMA1,313,0.9889625167336696,0.16025735993972923
883,TIMM9,313,0.984346078985284,0.43239421664390676
884,SPATA33,312,0.9883632793262067,0.10645611003566025
885,RPL36AL,312,0.9899502245579898,0.18273544843110123
886,ZNF267,312,0.9893272112847412,0.11538229491880614
887,NDUFB4,312,0.9846771817417602,0.44450527995283196
888,GAS8,312,0.9907014710357324,0.2224406219957924
889,KDM6A,311,0.9841912768392104,0.5575533816797975
890,TRPT1,311,0.9892318858682184,0.18031388410073212
891,GFI1,311,0.9893737527766816,0.2019998695935179
892,TUBB3,311,0.9895166655635543,0.12242159281632503
893,PRDM5,311,0.9876861581811753,0.5002335302046426
894,N6AMT1,311,0.9779412122064416,0.757327442380431
895,MDH2,311,0.9892257100754854,0.17681710078560364
896,NSUN4,311,0.9883179095438218,0.3872319630617387
897,GUK1,311,0.9896493607783948,0.2123044061082524
898,NUF2,311,0.9890739612087796,0.31370864854024916
899,TMX3,310,0.9906522948721079,0.13157587787405234
900,PDE6D,310,0.9893259627791933,0.1398003957039453
901,FKBP7,310,0.9897437106105591,0.20669958350305784
902,PAIP2,310,0.9895411678031893,0.23862748575544757
903,ZNF438,310,0.9901560740211783,0.17214121434669494
904,SETD2,310,0.9872412011971897,0.3446735626341155
905,FOSB,310,0.9907108002112516,0.10564368160751059
906,PANK2,310,0.989481435858088,0.22840848935153168
907,USP38,309,0.9894513125532888,0.12999135238638182
908,YY2,309,0.9904375293664329,0.1515967115074588
909,LRRC61,309,0.9891391776440247,0.22491404332014575
910,TMEM131,309,0.9871228130134992,0.20506273033192102
911,ZNF385D,309,0.99007096641654,0.23670847951641427
912,OR4N2,309,0.9892917141933956,0.17999633555529826
913,EMX1,309,0.9899160158993211,0.17212449710410382
914,KIAA1109,309,0.9886431725840141,0.3201392187564256
915,PPIL2,309,0.9890980451405669,0.21420591180122628
916,ZADH2,309,0.9902399413047178,0.15455762806312734
917,TLCD1,308,0.989493880132555,0.11445119037208684
918,DPM2,308,0.9894874349104043,0.10152125513990917
919,ZDHHC16,308,0.990163179345603,0.07626455007656396
920,GDE1,308,0.9897300288450536,0.11137103211976118
921,ZNF423,308,0.9903176835542844,0.12496430948710469
922,FBXO27,308,0.9891662747935087,0.17401276672239874
923,PHKB,308,0.9893109055165139,0.14679075173628675
924,TGFBRAP1,308,0.9898717337217463,0.16474318318787162
925,KEL,307,0.9892090890440902,0.1939814145589729
926,UBR1,307,0.9899253684222661,0.2242945784813486
927,MAPKAPK3,307,0.9904072337692834,0.11365562683978325
928,NOMO3,307,0.9865424233732013,0.23909226996421573
929,ZBTB47,307,0.9900583285011263,0.16936801484594
930,SLC20A2,307,0.989070616509604,0.17544239932560224
931,MEX3B,307,0.9888775933195053,0.16652136119272498
932,PARN,307,0.9862960785168222,0.30757247203354154
933,SH2B3,307,0.9892084213533069,0.1300580549099557
934,SCARB2,307,0.9890825948673149,0.2341497569319504
935,POLRMT,307,0.9231581990936427,0.9596642144529177
936,TMEM216,307,0.9898621090074612,0.09661268284179414
937,PTGER3,307,0.987656343786522,0.32314088323721
938,UNCX,307,0.9862836442933792,0.2764474560429413
939,MKRN1,307,0.9889009288213789,0.1745239111692367
940,ZNF883,307,0.9898342326765086,0.2429910249082461
941,NT5C3B,306,0.9897356939038354,0.19435103233136175
942,ZNF226,306,0.9894178450165856,0.14214890514639755
943,NBEAL1,306,0.9899529698106495,0.14459606599743324
944,TNFAIP8,306,0.988774160823059,0.34353805375166857
945,TNPO2,306,0.9898772276788699,0.1925164273813813
946,GZF1,306,0.9885008927668083,0.14672189685160753
947,JAGN1,306,0.9882435607557162,0.2048597996294781
948,PRSS16,306,0.9889486259364209,0.15072147421438586
949,E2F6,306,0.9884116062924412,0.17866545826414892
950,LRRC8B,306,0.9896982508219038,0.21046538428367256
951,RALGAPA1,306,0.9898536058946288,0.15041281619732239
952,GIGYF1,306,0.9895384581273566,0.17168508737388066
953,GAN,306,0.9902797509498427,0.1527689638625862
954,NDRG2,306,0.9895309186705539,0.20798321919442841
955,METTL15,306,0.990288961685795,0.25002864528426727
956,SMARCD2,306,0.9896664715087161,0.1990191122974192
957,FBF1,305,0.9891177345203603,0.23309909858198807
958,ZBTB11,305,0.99014861343263,0.10668237631341881
959,KYAT3,305,0.9895886335965404,0.1468352689930299
960,MAPK8,305,0.9899863990987726,0.33969939430943796
961,SOX30,305,0.9903466169668028,0.18892752661471235
962,FAM207A,305,0.9905276487142601,0.18778262781234112
963,NDUFS7,305,0.9896328992679861,0.18677590512333886
964,MICU2,305,0.9893072505157029,0.20010335369543242
965,DUSP10,305,0.9893874263802495,0.1927919674763814
966,MRPL3,305,0.9796808332197583,0.80870464882757
967,MED15,305,0.9897727297493122,0.23326052073135273
968,IKZF2,305,0.9883565629524376,0.3632625824497566
969,TUBB2B,305,0.9898198080481693,0.16798085785245753
970,FAM98C,305,0.9897498511252012,0.18897025747898688
971,NCAPH2,305,0.9867034665041835,0.16633211449987328
972,FXN,305,0.9882608465090563,0.22915586217924933
973,PIR,305,0.9890533044442426,0.25425339140820213
974,FBXW4,304,0.9902582373130661,0.20882956032466815
975,MIER2,304,0.9901831360482872,0.17053305110609962
976,LPCAT1,304,0.9899702521175533,0.10651708146385452
977,MIA3,304,0.9892780077138789,0.09305592329364387
978,LEMD2,304,0.9912039889009188,0.11227105394937809
979,ESR2,304,0.9896001547887301,0.24689909846337876
980,MAPK1,304,0.9863869348532877,0.46761136644211376
981,MYF6,304,0.9896044786016437,0.18234205030381823
982,SPEN,304,0.9872900529289008,0.2807358139359568
983,FBXO42,304,0.9867690186125865,0.2811225299374698
984,PPP6R1,304,0.9901556254726248,0.2104787830664474
985,VPS33A,304,0.9883864201487396,0.11234031458452876
986,MCM7,304,0.9852495888471571,0.5777286928808518
987,DOHH,304,0.9632010522711428,1.2943140316342792
988,SH3BP2,304,0.990616242383239,0.17195526206201173
989,GPS2,304,0.9845742971975362,1.0881813332897146
990,STK32C,304,0.9898395500563058,0.20335368342611915
991,FAM32A,303,0.9860194192392394,0.3089193352812245
992,TSPYL4,303,0.9893871116436194,0.17550282971712505
993,SMCHD1,303,0.989418452835482,0.17042684233310368
994,TAX1BP1,303,0.9894271112868886,0.1184727323952437
995,PPTC7,303,0.9899085700297432,0.17053939640367766
996,ZNF843,303,0.9895391487232549,0.23079636282298743
997,THRB,303,0.989800159089337,0.23728721808422293
998,ZNF333,303,0.9903420903951066,0.11318148145987017
999,WNK1,303,0.9866902870836674,0.24178657445378704
1000,VPS37A,303,0.9876506922835782,0.2518583439908575
1001,POLM,303,0.9895498945796939,0.18020729133232294
1002,ETHE1,303,0.9882949038350994,0.2114113834608169
1003,TSR3,302,0.9875362973480317,0.21764042178895515
1004,SMAP2,302,0.9895479151458695,0.2194852171153947
1005,TJP1,302,0.9900590829366956,0.2216330263657973
